"activity_name" "participant_number" "tBodyAcc-mean()-X" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAcc-mean()-Y" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "tBodyAcc-mean()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "tGravityAcc-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "tBodyAcc-std()-X" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAcc-std()-Y" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()" "tBodyAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z"
"WALKING_UPSTAIRS" "16" 0.255986102627451 -0.44563887254902 0.333819908019608 -0.235539388 -0.464189789215686 0.455255512156863 -0.482127353333333 0.0639670821568627 0.00916685347254902 -0.358457711 0.216610386196078 -0.0209330923647059 -0.718454676666667 -0.28814660095451 0.055041543354902 0.154165082894118 -0.29323167745098 -0.797806733529412 -0.233990331568627 -0.409725384117647 -0.195163110568627 -0.37442136745098 -0.426783147843137 -0.910714745686275 -0.915481450196078 -0.935831048823529 -0.468605205294118 -0.851454817254902 -0.827596700784314 -0.909831418431372 -0.510559478509804 0.331710469215686 -0.963513944901961 -0.876720384901961 -0.892861082745098 -0.931688803529412 -0.870787294313725 -0.987444774509804 -0.871806958627451 -0.98929992372549 -0.797622016862745 -0.988306619411765 -0.418924256078431 -0.787833632352941 -0.825314327058824 -0.791344079607843 0.265315125131373 -0.314429119764706 0.201950704509804 0.52306033372549 -0.666138051568627 0.704317079019608 -0.274834973431373 -0.408979478117647 0.221961044003922 0.0830588387647059 0.764128510980392 0.188702137867843 0.23639371845098 0.0638151247529412 -0.115399239752941 -0.828445945686274 -0.874506832352941 -0.967521268235294 -0.596401098039216 -0.627125245490196 0.317408507058824 -0.699759173921569 -0.884328197254902 -0.899051404313726 -0.627060900196078 -0.937795805490196 -0.974888893333333 -0.981546906862745 -0.980458664313726 -0.461883394117647 -0.855366178823529 -0.865899023333333 -0.787833632352941
"WALKING_UPSTAIRS" "17" 0.252604768583333 -0.473953865479167 0.262156828458333 -0.0553370501927083 -0.554213391041667 0.566736153333333 -0.610694015833333 0.193344773510417 -0.0531143741333333 -0.229641685166667 0.0155143914583333 -0.23593322270625 -0.683327633333333 -0.2975095044375 0.162544379451667 0.08475016044375 -0.132364736145833 -0.742328485625 -0.0128062276916667 -0.482170264166667 -0.2790107405125 -0.218978468833333 -0.276941259322917 -0.860996871458333 -0.878617205208333 -0.883185547916667 -0.37705192875 -0.776418041683333 -0.780406235625 -0.934619673958333 -0.3548736554375 0.422618348958333 -0.925936470625 -0.70713034375 -0.860544450833333 -0.860215051666667 -0.8697548925 -0.956068769166667 -0.848000104583333 -0.975808329791667 -0.718641278125 -0.973280934166667 -0.217393170604167 -0.669008763541667 -0.7241557425 -0.676515594791667 0.21473361595 -0.2901140612125 0.207962708791667 0.666392356041667 -0.665981932708333 0.708132150625 -0.2004923760625 -0.398922355708333 0.224234309485417 -0.0281202383270833 0.597769908958333 0.03054572798125 0.293958629895833 0.0656785154333333 -0.251731564429167 -0.586380931772917 -0.824071045833333 -0.979481601041667 -0.523219043541667 -0.70106303875 0.477192064375 -0.774291839583333 -0.685420955625 -0.854280820416667 -0.523929830416667 -0.931034480208333 -0.935033514791667 -0.962052514583333 -0.959507483333333 -0.322762297291667 -0.774282064583333 -0.811398623958333 -0.669008763541667
"WALKING_UPSTAIRS" "18" 0.265401201896552 -0.435892211551724 0.212872556139655 0.00812209695 -0.632421084310345 0.642680161551724 -0.678567268103448 0.0361550208965517 -0.0943559886187931 -0.453427443396552 -0.0933422435586207 -0.112850496563793 -0.708090694827586 -0.333067535086207 0.167595638715517 0.119407682441379 -0.315108004827586 -0.725747791034483 -0.279146312758621 -0.51921587362069 -0.399369887241379 -0.378489390172414 -0.330254314655172 -0.937921017586207 -0.950204165344828 -0.946545873965517 -0.579650286034483 -0.865079973275862 -0.902375347068965 -0.966048029655172 -0.580962157931034 0.185607283310345 -0.965815159827586 -0.891642945862069 -0.934309981724138 -0.932146828793103 -0.904493435517241 -0.984213096896552 -0.796704197931035 -0.992980577931034 -0.836400772758621 -0.985434195689655 -0.436218933448276 -0.826193160862069 -0.860910992241379 -0.829045467241379 0.115631049689655 -0.255909795437931 0.130707639586207 0.723841273965517 -0.744224422241379 0.7625837 -0.142215057889655 -0.525485223275862 0.215628543672414 -0.269010744965517 0.816282422413793 -0.0189515750448276 0.214828170724138 0.000445613258620688 -0.243737347362069 -0.80716703 -0.90462624637931 -0.986427476206897 -0.68167928862069 -0.780650701034483 0.26238543237931 -0.808203222413793 -0.888185998275862 -0.915950138103448 -0.663345215517241 -0.873959571551724 -0.977441710344828 -0.983236255689655 -0.977147703448276 -0.55144082137931 -0.890627502758621 -0.897266306206897 -0.826193160862069
"WALKING_UPSTAIRS" "19" 0.242118808925 -0.3435909079 0.2611112636825 -0.18746018987 -0.315277333375 0.33823878115 -0.40926802755 0.1101813065575 0.1395997852525 -0.1167879432555 0.2021236157 -0.37648549533 -0.4130881227 0.0353845417 0.0627399594325 0.294821282775 -0.14950705925 -0.67157738575 0.01738119347275 -0.1625885343625 -0.201561084645 -0.179021811045 -0.0566592753925 -0.74543281775 -0.7242706344 -0.802052007 -0.073928372175 -0.7102997555 -0.496975887375 -0.83014602225 -0.1403891887475 0.638458048 -0.86178476775 -0.651960105 -0.634350347 -0.8935483855 -0.86560094975 -0.8441513155 -0.5614114115 -0.90638189375 -0.6558775555 -0.92388116975 -0.368253499 -0.4771839145 -0.58828966075 -0.51763087375 0.3112622978 -0.2100743665 0.2027375583275 0.497803217025 -0.51450149025 0.54709792725 -0.0314965738025 -0.3138860429 0.0972661588725 -0.3504126719225 0.3326640309 0.286602854525 0.25492260135 0.035922014255 -0.346945879425 -0.68659853975 -0.78949959675 -0.88634469675 -0.306333339775 -0.44875364735 0.59777782475 -0.6938194545 -0.6729148725 -0.615798996 -0.19753297675 -0.8982758625 -0.79949219925 -0.86206383925 -0.8624586115 -0.271401702025 -0.65140233675 -0.6744170531 -0.4771839145
"WALKING_UPSTAIRS" "20" 0.252098317156863 -0.475829428709804 0.309133822509804 -0.000751901825490195 -0.521112176666667 0.547601583137255 -0.608222344117647 0.0617052359 0.0861280812352941 0.182528954541176 0.159654709647059 -0.143655606780392 -0.39538275945098 -0.141876506005882 0.0357740955666667 0.205492513337255 -0.112769775431373 -0.56297162254902 0.00872502461176471 -0.165164308960784 -0.214433999666667 -0.312545675098039 0.0137089040490196 -0.765380832352941 -0.877477774901961 -0.863882472352941 -0.312161098966667 -0.747110372 -0.711413367843137 -0.874660139803922 -0.291844476137255 0.462165219019608 -0.903913651176471 -0.610066781568627 -0.81477082372549 -0.812776722627451 -0.894525292156863 -0.94995499372549 -0.617470014705882 -0.951662773137255 -0.386871963901961 -0.924677262941176 -0.320241012294118 -0.450393446470588 -0.50282154372549 -0.44017538254902 0.0564371069607843 -0.348849348111765 0.226897829956863 0.680753794313726 -0.388867788215686 0.417459740333333 -0.113441776686471 -0.348337097901961 0.122902679352941 -0.245383674317647 0.588998149607843 0.348826022882353 0.243467088912549 0.114424260262745 -0.331587970627451 -0.735101747254902 -0.864095192941176 -0.961503197058823 -0.496341738823529 -0.55821880254902 0.553712268039216 -0.746410873137255 -0.603852892352941 -0.832512579803922 -0.16358032257451 -0.797160245294118 -0.936728007058824 -0.903731313333333 -0.856921278431373 -0.181782693405882 -0.563927090980392 -0.674629896078431 -0.450393446470588
"WALKING_UPSTAIRS" "21" 0.265194544680851 -0.370502043191489 0.270432597276596 -0.294876737780851 -0.473574915319149 0.473226495319149 -0.508280675106383 0.154283494681915 0.0138303894340426 0.0457517406787234 0.231312185917021 0.0337607280744681 -0.591719943191489 -0.0471924791531915 0.1096609001 0.0879163615489362 -0.187276193640426 -0.726582341914894 -0.0810453188106383 -0.302819053702128 -0.233490002702128 -0.255282156076596 -0.210261045546808 -0.866746404893617 -0.845192545957447 -0.866156387659574 -0.205067301297872 -0.789905695744681 -0.669150188297872 -0.896640462978723 -0.394629468468085 0.531500383404255 -0.937258443617021 -0.833088357659574 -0.81035574787234 -0.846259436382979 -0.890801894255319 -0.920368495531915 -0.846306886808511 -0.954859293617021 -0.445293958723404 -0.947898346595745 -0.403357611702128 -0.628915748723404 -0.700980410425532 -0.653407678297872 0.397469917446808 -0.154399808431915 0.136337720829787 0.556685204468085 -0.564121395106383 0.602397442765957 -0.0496842940914894 -0.414266671148936 0.0418367543653191 0.138628702608511 0.628063754042553 0.0170905221625106 0.230284243085106 0.0227701174474468 -0.331794489574468 -0.701582656659575 -0.828825071702128 -0.956800369787234 -0.391537641744681 -0.58106004106383 0.423012597659574 -0.840218345744681 -0.847856188510638 -0.659236611276596 -0.499838345106383 -0.926632425744681 -0.903951262553191 -0.920507997021277 -0.91573971212766 -0.391518894042553 -0.74583954787234 -0.787786688297872 -0.628915748723404
"WALKING_UPSTAIRS" "22" 0.248391534566667 -0.196374508683333 0.16160306702381 -0.265453100916667 -0.421508506238095 0.4439627045 -0.506566185238095 0.0234260007904762 -0.0272676888571429 -0.148696940309524 0.11499567072381 -0.481563986428571 -0.552135995452381 -0.0461997017666667 0.0663402833095238 0.232850836071429 0.0576230050642857 -0.610365149761905 0.210282608333333 -0.0481857376142857 -0.168872818809524 0.18857462473419 0.0802493476571429 -0.52201394452381 -0.458991350531905 -0.510333993690476 -0.0751829281833333 -0.629371883357143 -0.542497811428571 -0.852970512857143 0.0323249501492857 0.637091118333333 -0.710523859428571 -0.582110543571429 -0.232758747270714 -0.924731181666667 -0.760000056904762 -0.914712677619048 -0.815293809523809 -0.96347687 -0.66516304047619 -0.902005468095238 -0.334126221428571 -0.667996003333333 -0.70987053452381 -0.696314449761905 0.379663701904762 -0.13445186947619 0.131685228586905 0.583237637142857 -0.573101847857143 0.622721468571429 -0.0879938989285714 -0.161121251457143 0.0616298908135714 -0.634242937380952 0.538263315 0.111677770928571 0.1935197595 0.159275328697619 -0.161267761095238 -0.5473594615 -0.808415558809524 -0.896238008809524 -0.301442664928571 -0.520430328333333 0.681298495 -0.797657580952381 -0.70690287047619 -0.562697542380952 -0.434367805952381 -0.906403940714286 -0.860444121666667 -0.939281419285714 -0.877034417142857 -0.0814097426690476 -0.701632408571429 -0.743974243095238 -0.667996003333333
"WALKING_UPSTAIRS" "23" 0.249995171031373 -0.315674271490196 0.214164825439216 -0.197893096392157 -0.540378196078431 0.529046870196078 -0.548095574705882 0.145793283801961 0.153630520911765 -0.00618236003588235 0.257739204396078 0.0288917547431373 -0.616700766666667 -0.114877491684314 0.120873047135294 0.0297186367243137 -0.202271762890196 -0.594916712352941 -0.0117536873784314 -0.245769915223529 0.0725204580254902 -0.31980045454902 -0.208066516921569 -0.827350249411765 -0.816458919019608 -0.855718621568627 -0.326236287627451 -0.794011111764706 -0.765536894313726 -0.816795613921569 -0.289819746 0.445110074705882 -0.907866903333333 -0.79974120254902 -0.765385071764706 -0.87096774 -0.906879894509804 -0.934673096862745 -0.730609026666667 -0.912880386470588 -0.554551119156863 -0.964874616470588 -0.410047643333333 -0.51871565 -0.632659461568627 -0.555542665294118 0.329039956862745 -0.210092328588235 0.145615505196078 0.579165759803922 -0.603657990784314 0.645651121372549 -0.148546337137255 -0.360634825588235 0.219310715862745 -0.132743539641176 0.599518122745098 0.248047958033333 0.330786728823529 0.0376172845447059 0.0408328648823529 -0.748420398431373 -0.796114088431373 -0.90027302 -0.468721274117647 -0.39700241254902 0.488918158823529 -0.862131036862745 -0.820401548431373 -0.792344471960784 -0.467902707843137 -0.929682215294118 -0.899434434509804 -0.915124361176471 -0.937680604509804 -0.338726124176471 -0.710823781568627 -0.684644664117647 -0.51871565
"WALKING_UPSTAIRS" "24" 0.269881106779661 -0.394404875220339 0.198562751520339 0.00231977022542373 -0.624902953898305 0.616929791525424 -0.63397986440678 0.055523910220339 0.233392847954237 -0.292033897627119 0.255382880459322 -0.0384955669054237 -0.693851279152542 -0.208292644113559 0.205523049811864 0.0667440400983051 -0.259403869355932 -0.691393469830509 -0.226402822033898 -0.426237860508475 -0.22807120720339 -0.393210806101695 -0.357374853898305 -0.923141975084746 -0.928881185423729 -0.924195490169492 -0.527604243559322 -0.809695199661017 -0.877730327288136 -0.878789745254237 -0.503117405762712 0.255924632388136 -0.94457917 -0.860606888305085 -0.902445591186441 -0.639147073966102 -0.912254092881356 -0.953172164915254 -0.934959665423729 -0.971215420847458 -0.753468577457627 -0.976340267966102 -0.406283377627119 -0.64611467 -0.653876950677966 -0.624149685932203 0.113321429608475 -0.278344752423729 0.134547220598305 0.66097060338983 -0.387948306101695 0.412370226440678 -0.110089293425424 -0.481656875423729 0.125237084828305 0.0784241087949153 0.700433421864407 0.0742378991627119 0.355568636101695 0.0454840997627119 -0.399835608644068 -0.767268226271186 -0.855870401355932 -0.942707454067797 -0.642761060169492 -0.528977746949153 0.347684068135593 -0.817998141525424 -0.856228823898305 -0.907549420677966 -0.574659298813559 -0.932203387118644 -0.956132538644068 -0.968147232881356 -0.963941623728814 -0.412843686101695 -0.69907812559322 -0.817481521016949 -0.64611467
"WALKING_UPSTAIRS" "25" 0.277995411384615 -0.440536906669231 0.269498147646154 -0.187389735076923 -0.689242567538462 0.688536916 -0.708950518923077 -0.0716020803446154 -0.0146722707553846 -0.577611829384615 0.0868312928307692 -0.610767661230769 -0.777908232769231 -0.411915717446154 0.161601800927692 -0.0253631537 -0.410264969230769 -0.699285900307692 -0.305772199076923 -0.539871399076923 -0.418051003230769 -0.512511891076923 -0.407262696769231 -0.947969303692308 -0.961624527076923 -0.950778207384615 -0.640849424923077 -0.889350153538462 -0.925376155384615 -0.979155722769231 -0.635695564615385 0.0861375701643385 -0.977619379846154 -0.936835872153846 -0.948956317846154 -0.948387096 -0.853505987384615 -0.980167217846154 -0.727828995076923 -0.993834647846154 -0.916319532307692 -0.989337158 -0.536120293230769 -0.822403906 -0.841061012153846 -0.810401104 0.270427041409231 -0.324348600349231 0.152287317230769 0.737511556923077 -0.752514717846154 0.761607595384615 -0.223271273089231 -0.388804185457538 0.146429577675385 -0.4295538826 0.753925257692308 0.126211317273846 0.160219758039692 -0.100830726424615 -0.159517161932308 -0.800043370461539 -0.86530001 -0.990678082 -0.740306808 -0.814841887230769 0.138442419046154 -0.788142327076923 -0.941344420307692 -0.946457466 -0.651607561846154 -0.938461536461539 -0.967689662307692 -0.979885595692308 -0.980736643076923 -0.656293026769231 -0.876112808769231 -0.908160703076923 -0.822403906
"WALKING_UPSTAIRS" "26" 0.272691394545455 -0.373193704127273 0.273101973 -0.187616367672727 -0.543121120909091 0.546183989090909 -0.580298948181818 0.0364094756963636 0.178928771718182 -0.343437129090909 0.0272422792181818 -0.0638060030981818 -0.632413735818182 -0.0128108022818182 0.0846057812854545 0.0979262251710909 -0.0562405780763636 -0.781295794181818 -0.142874499381818 -0.509187043090909 -0.4258361536 -0.170802503574545 -0.276397038327273 -0.800566047272727 -0.803593287090909 -0.817034537636364 -0.419344696 -0.718776028509091 -0.810966833454545 -0.943747125272727 -0.261997488090909 0.364598540363636 -0.889841828545455 -0.745874526727273 -0.730205567090909 -0.930791787818182 -0.906958595272727 -0.925053578363636 -0.902979574545455 -0.971355211090909 -0.783833584545455 -0.956643233818182 -0.274226227272727 -0.673580662727273 -0.669846294545455 -0.642399846545455 0.241369292709091 -0.279172918454545 0.182482072153818 0.626058189818182 -0.58240781 0.612560085090909 -0.20903001 -0.450930926545455 0.0771793957454545 -0.111671386507273 0.553370848909091 0.207553390981818 0.261866573927273 0.200423238343636 -0.460685717818182 -0.743821780727273 -0.895552438545455 -0.971950036181818 -0.561142051818182 -0.648984901454545 0.518010427818182 -0.803158876909091 -0.769274486 -0.868655534363636 -0.446609139636364 -0.93103448 -0.87456393 -0.966554835090909 -0.95423615 -0.289566835109091 -0.725338321454545 -0.807967079454545 -0.673580662727273
"WALKING_UPSTAIRS" "27" 0.265770253921569 -0.476929364313726 0.345965255515686 -0.218920922941176 -0.483563250588235 0.465083016862745 -0.480069744313726 0.16197359274902 0.0203669166666667 -0.164044194352941 -0.132493792119216 -0.0247945955960784 -0.628996858823529 -0.150778879052941 0.0516105501352941 0.234769952470588 -0.257753036941176 -0.687753604117647 -0.160589355980392 -0.343554659803922 -0.307846231666667 -0.233864915078431 -0.264757018921569 -0.886951994313726 -0.909497271960784 -0.924234741568628 -0.44246561254902 -0.845439185882353 -0.829978978431373 -0.927879891764706 -0.488177860392157 0.352009571764706 -0.955060134509804 -0.845905625882353 -0.882049766470588 -0.802656544666667 -0.891847611176471 -0.980937745490196 -0.90442074627451 -0.973131763921569 -0.648522479215686 -0.979469126666667 -0.468707734509804 -0.71917980372549 -0.751714312941177 -0.727713786862745 0.248059117588235 -0.232993017333333 0.164148150188235 0.508352200196078 -0.662608861568627 0.704377566862745 -0.245831308607843 -0.528959534470588 0.344869415607843 -0.196202963684314 0.726121446666667 0.138010475047059 0.251353896627451 0.00974205302156863 -0.187556161794118 -0.791769918627451 -0.884503201372549 -0.969075153921569 -0.575725283333333 -0.67497050254902 0.360240933333333 -0.825498282352941 -0.852117462156863 -0.855089731960784 -0.608706869607843 -0.93103448 -0.966409944313726 -0.96260442254902 -0.96877881745098 -0.467872291568627 -0.756492506078431 -0.832223182745098 -0.71917980372549
"WALKING_UPSTAIRS" "28" 0.262005841764706 -0.357091009882353 0.279582011666667 -0.193548710732941 -0.370641225882353 0.346538612941176 -0.363636552941176 0.0852556935823529 0.0138716704627451 -0.175485362679412 -0.00683430915686275 0.425960024901961 -0.525464606666667 -0.12666316447451 0.11097899690549 0.14702819045098 -0.119601115031373 -0.738919701764706 -0.186240503960784 -0.300905802013726 -0.321693365019608 -0.292091330196078 -0.418839031568627 -0.775759800588235 -0.787517335490196 -0.854174952745098 -0.358009373333333 -0.766754324509804 -0.766886767843137 -0.927996201960784 -0.250055998943137 0.424127891568627 -0.894792399019608 -0.762568709411765 -0.736540698627451 -0.91397849372549 -0.900759328235294 -0.934911208823529 -0.828635141372549 -0.976619394705882 -0.676865837647059 -0.965632429019608 -0.334626168823529 -0.662505819411765 -0.70485275745098 -0.667510248039216 0.218430506 -0.229099372403922 0.188492262384314 0.397491787843137 -0.640533874901961 0.665785378039216 -0.159516671196078 -0.515979278235294 0.147931334368627 0.390037431215686 0.535361038431373 0.278763652941176 0.262382515809804 -0.0492025548333333 -0.35455167 -0.726821223333333 -0.84851724 -0.964198145098039 -0.513628467254902 -0.629125053333333 0.527889298039216 -0.759423848431373 -0.803949961960784 -0.83796119254902 -0.515033131568627 -0.93103448 -0.921417665490196 -0.955124132941176 -0.949886133529412 -0.320251605882353 -0.729458410980392 -0.825194006862745 -0.662505819411765
"WALKING_UPSTAIRS" "29" 0.265423066877551 -0.514500350204082 0.432029697367347 -0.253793192102041 -0.49850636755102 0.509160795714286 -0.55484772 -0.010090430544898 -0.0956021737269388 -0.367184834285714 0.0608641234244898 -0.285460047265306 -0.606528157755102 -0.269613204836735 0.085356925555102 0.0282596820571429 0.00966204504 -0.686544878367347 0.00834360271428571 -0.427800369591837 -0.111878696468776 -0.209807005428571 -0.369934457271429 -0.641374496734694 -0.773708957142857 -0.817183252244898 -0.408886605510204 -0.755409001489796 -0.807036988163265 -0.94373560877551 -0.165282251595918 0.391002427959184 -0.904675388367347 -0.634770243061225 -0.727108505714286 -0.93548387 -0.760097186326531 -0.94971997244898 -0.0513582996591837 -0.985809309183673 -0.842027620204082 -0.959886365102041 -0.155993755897959 -0.697454553061225 -0.756464186122449 -0.696250143673469 0.193373480810204 -0.205247878265306 0.13348741555 0.613686292857143 -0.78820636877551 0.807808132857143 -0.379868935163265 -0.109431056612245 -0.159715416853061 -0.21502639422449 0.574787913061224 0.335806894122449 0.105641255993878 -0.0737304092979592 0.377827588571429 -0.68834806077551 -0.856469239795918 -0.975940947755102 -0.561436386734694 -0.689487562857143 0.596488971020408 -0.797028155714286 -0.688094228367347 -0.844666943265306 -0.45384960122449 -0.880365937142857 -0.923523585510204 -0.963385715510204 -0.945412832653061 -0.21040727522449 -0.819845553469388 -0.806572490204082 -0.697454553061225
"WALKING_UPSTAIRS" "30" 0.271415642261538 -0.518725268538462 0.356919536836923 -0.152182128918462 -0.690709727384615 0.683245530461538 -0.696337462923077 -0.0329703688338462 -0.03529633476 -0.257573970830769 0.0508980648461538 -0.4829404492 -0.678338731384615 -0.393119082846154 0.108837816710462 -0.01284161388 -0.222201010045015 -0.597325655538462 -0.137627857227385 -0.568919748615385 -0.175107793929231 -0.386096587692308 -0.333672827507692 -0.891251179384615 -0.936252940769231 -0.949433508461539 -0.592919440769231 -0.816004214769231 -0.905218068 -0.967085224153846 -0.503429807230769 0.14784692016 -0.956537177538462 -0.871280307846154 -0.921312442923077 -0.950372207692308 -0.854549684 -0.979282926307692 -0.288010719924615 -0.986114208769231 -0.690007558615385 -0.980343293384615 -0.394508080769231 -0.773974451846154 -0.791349425076923 -0.758532815230769 0.140330553733846 -0.336484919149231 0.213182463938462 0.717620370153846 -0.796151182461538 0.808004634 -0.271956827953846 -0.408899859738462 -0.196297439890769 -0.496239806138462 0.808769028307692 0.150689418455385 0.303132493236923 -0.171170676153846 0.202343893438462 -0.815825508615385 -0.818214047076923 -0.983237901538462 -0.687356202461539 -0.764647525076923 0.295013831769231 -0.850757367076923 -0.885162432307692 -0.922328199076923 -0.613717888153846 -0.88116711 -0.960215786923077 -0.963694410307692 -0.961554253846154 -0.520828350769231 -0.822815056 -0.881377279538462 -0.773974451846154
"WALKING_DOWNSTAIRS" "1" 0.289188320408163 -0.394878584122449 0.367594986693878 -0.310025981922449 -0.210337386122449 0.230730429918367 -0.306573348142449 0.124071523828571 0.281174562510204 -0.185024724471429 0.247013933489796 -0.0101049480204082 -0.226432215061224 -0.207294968428571 0.143486965732653 0.172044883126531 0.0705248087877551 -0.686448479795918 0.0271882914106122 -0.12089367574898 -0.262405445789796 -0.0991868746434694 -0.421067364285714 -0.447821870591837 -0.496165096081633 -0.698254563889796 -0.12866715764898 -0.708681209795918 -0.581583768163265 -0.773491537959184 0.0905159982783673 0.612594744897959 -0.825625750204082 -0.515182433061224 -0.458943535346939 -0.856484528979592 -0.85766973877551 -0.93837405 -0.615407430816327 -0.751657050612245 -0.724628784081633 -0.895317615918367 -0.186530301073469 -0.281963359177551 -0.391919876612245 -0.297770357755102 0.276300963816327 -0.121436208734694 0.155332861145102 0.403120417755102 -0.204295249612245 0.223435974563265 0.158947910755102 -0.466480526326531 0.18670197882449 -0.191032660469388 0.511038277142857 0.202379802653061 0.291522625081633 0.155235783612245 -0.310516360836735 -0.566389320616327 -0.762025518163265 -0.805101292857143 -0.292319346204082 -0.363256670857143 0.721825087959184 -0.850157251836735 -0.647142979183673 -0.687767608979592 -0.0816266474879592 -0.752287122244898 -0.915838349795918 -0.680318860408163 -0.863632734489796 -0.00400138552857143 -0.51162451877551 -0.52940315255102 -0.281963359177551
"WALKING_DOWNSTAIRS" "2" 0.27761534806383 -0.236356612991489 0.221909980914894 -0.177685386063489 -0.236375435638298 0.261692435574468 -0.340674551574468 0.119453408178723 0.134128043895745 -0.303925520212766 0.0523443765344723 0.0455148915659574 0.0142176416668085 -0.0442998366319149 0.125647711948936 0.0964390611574468 0.301383105659574 -0.597836071914894 0.0899511204978723 -0.127219660723404 -0.104119033501702 -0.148315250325532 -0.235336518480851 -0.268503526853192 -0.403273008914894 -0.521348454617021 0.0962091607617021 -0.656291816085106 -0.340952940106383 -0.769482255531915 0.302309311617021 0.738775554468085 -0.676461290361702 -0.36887100806383 -0.176892568425532 -0.718599862340425 -0.796446990425532 -0.763857150425532 -0.867066748510638 -0.879436254042553 -0.851902418297872 -0.825299470425532 -0.0214787881723404 -0.380175306489362 -0.343698985425532 -0.314083602538298 0.249360961795745 -0.111592149367021 0.123361148080851 0.439263004255319 -0.284251839085106 0.327368329489362 -0.0394896149617021 -0.33817757808766 0.284113106958511 0.230421193882979 0.161767013659574 0.168943468525532 0.275897560319149 0.141827388812766 -0.25931174493617 -0.702922832765957 -0.814679872765957 -0.886103894255319 -0.130647488980851 -0.34957233712766 0.787644927446808 -0.850220066170213 -0.538153130851064 -0.4759058409 -0.0271484814489362 -0.735876742531915 -0.71758226687234 -0.86068808212766 -0.818154795106383 0.242387200234043 -0.390955577680851 -0.684271582531915 -0.380175306489362
